;Fonte;Site;EAN;Descrição do Produto;Data e hora da coleta;Estado;Concorrente;Estoque;Quantidade de estoque;Quantidade por pacote;Preço Fábrica;Desconto;ST;Preço Final
160;Python;NAZARIA;'7891025118985;YOPRO MILK BAUNILHA 25G PROT 250ML;2025-05-08 21:02:08;RN;NAZARIA;1;312;24;9,71;0,0;0,0;9,71
161;Python;NAZARIA;'7896070600126;AMPLICTIL 100MG 20CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;120;11,24;0,0;0,0;11,24
162;Python;NAZARIA;'7896070601871;PROFENID 100MG IM 6AMP;2025-05-08 21:02:08;RN;NAZARIA;1;111;128;31,09;0,0;0,0;31,09
163;Python;NAZARIA;'7896658000386;FAMOX 20MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;56,06;0,0;0,0;56,06
164;Python;NAZARIA;'7896083410699;OMEGA MATER 30CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;16;108,86;0,0;0,0;108,86
165;Python;NAZARIA;'7891024026472;SAB PALM LIQ NAT TURMALINA 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;4,11;0,0;0,0;4,11
166;Python;NAZARIA;'7896004756868;ORLISTATE 120MG 60CAP (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;1;7;40;231,3;0,5605;0,0;101,66
167;Python;NAZARIA;'8852961014341;PRESERV DUE LUBRIFICADO 3UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;6,31;0,0;0,0;6,31
168;Python;NAZARIA;'7898565164526;OSELTAMIVIR 45MG 10CAP (NAT-G);2025-05-08 21:02:08;RN;NAZARIA;1;5;96;112,35;0,2;0,0;89,88
169;Python;NAZARIA;'7896637026802;LACTOSIL 10000FCC 30TABLE;2025-05-08 21:02:08;RN;NAZARIA;1;1494;30;47,44;0,0;0,0;47,44
170;Python;NAZARIA;'7896641806414;SIILIF 100MG 60CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;30;150,91;0,0;0,0;150,91
171;Python;NAZARIA;'7509546665320;CR DENT COLGATE ZERO ADULTO HORT 90G;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;15,19;0,0;0,0;15,19
172;Python;NAZARIA;'7891800644456;CURATIVO CREMER MARROM ESC 10UN;2025-05-08 21:02:08;RN;NAZARIA;1;108;64;3,63;0,0;0,0;3,63
173;Python;NAZARIA;'7899706160087;BASE LIQ FIT ME 30ML N220;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;41,59;0,0;0,0;41,59
174;Python;NAZARIA;'650240018640;SHP MEDICASP 130ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;10;18,1;0,0;0,0;18,1
175;Python;NAZARIA;'7898214674390;OLEO DE ANDIROBA 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;7,98;0,0;0,0;7,98
176;Python;NAZARIA;'7896014180707;UV PERFECT PELE NORMAL A SECA;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;27,56;0,0;0,0;27,56
177;Python;NAZARIA;'3701129810736;PHOTODERM ANTIOLEOSIDADE FPS70 1,0 40G;2025-05-08 21:02:08;RN;NAZARIA;1;29;15;56,12;0,0;0,0;56,12
178;Python;NAZARIA;'7509546072531;ESC DEN COLG 360 ADV T12 2PACK;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;19,22;0,0;0,0;19,22
179;Python;NAZARIA;'7897655401695;FUNGIROX CR 20G;2025-05-08 21:02:08;RN;NAZARIA;0;0;84;31,41;0,0;0,0;31,41
180;Python;NAZARIA;'7896044999508;PACK GB PROMO 2 AERO CHERRY 30%;2025-05-08 21:02:08;RN;NAZARIA;1;30;6;22,64;0,0;0,0;22,64
181;Python;NAZARIA;'7891317010065;DIUPRESS 25MG/5MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;392;100;34,31;0,0;0,0;34,31
182;Python;NAZARIA;'7896512933799;BALM LABIAL GRANADO PITANGA 13G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;27,68;0,08;0,0;25,47
183;Python;NAZARIA;'7891106904568;AVADEN 28CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;45,95;0,0;0,0;45,95
184;Python;NAZARIA;'7897473203983;POSPRAND 2,0MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;20;74,37;0,0;0,0;74,37
185;Python;NAZARIA;'7896004726724;HORMOSKIN CR DERM 15G      ;2025-05-08 21:02:08;RN;NAZARIA;1;47;56;76,78;0,0;0,0;76,78
186;Python;NAZARIA;'7896094927285;GESTAMAX GOLD BL 30CAP MOLE;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;88,45;0,0;0,0;88,45
187;Python;NAZARIA;'7891317031503;OAZ ENX SABOR VALDA 500ML;2025-05-08 21:02:08;RN;NAZARIA;1;48;12;17,32;0,04;0,0;16,63
188;Python;NAZARIA;'7891010247393;SAB J&J ROSAS E SANDALO 80G;2025-05-08 21:02:08;RN;NAZARIA;0;0;96;3,83;0,0;0,0;3,83
189;Python;NAZARIA;'7891010873226;LOC A AVEENO BABY HIDRAT DIARIO 227G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;19,26;0,0;0,0;19,26
190;Python;NAZARIA;'7897211100499;KY HIDRAT INTRAVAGINAL 10AP 30G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;51,07;0,0;0,0;51,07
191;Python;NAZARIA;'7896007201747;PRESERV BLOWTEX ZERO 3UN;2025-05-08 21:02:08;RN;NAZARIA;1;724;48;9,17;0,2;0,0;7,34
192;Python;NAZARIA;'7898623951082;MASC BOMB SALON LINE SOS 500G;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;11,84;0,0;0,0;11,84
193;Python;NAZARIA;'7896000624666;CHUP KUKA DEC PLUS BIC ORT NR1 AZU-2466;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;9,3;0,0;0,0;9,3
194;Python;NAZARIA;'7895296128117;ESOP 20MG 14CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;49,26;0,0;0,0;49,26
195;Python;NAZARIA;'7898587760508;SHP FRUCTIS FRESCOR VITAM  400ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;8,24;0,0;0,0;8,24
196;Python;NAZARIA;'7899706110402;COND FRUCTIS APAGA DANOS 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;7,69;0,0;0,0;7,69
197;Python;NAZARIA;'7896004712970;MESALAZINA 800MG 30CPR (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;56;92,73;0,201;0,0;74,09
198;Python;NAZARIA;'7896083473021;HELIORAL 60CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;16;109,15;0,0;0,0;109,15
199;Python;NAZARIA;'7896672202278;CICLADOL 5CPR;2025-05-08 21:02:08;RN;NAZARIA;1;1;36;37,84;0,0;0,0;37,84
200;Python;NAZARIA;'7891268102307;DRENOL 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;7,85;0,0;0,0;7,85
201;Python;NAZARIA;'7891150037380;COND SEDA POS ALIS QUIM 325ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;7,89;0,0;0,0;7,89
202;Python;NAZARIA;'7891350034042;ESM RISQUE CREM AZULIVRE MENTE CL 8ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;144;3,11;0,0;0,0;3,11
203;Python;NAZARIA;'7908020503545;OSS FOR K MAG X 60CPR REV;2025-05-08 21:02:08;RN;NAZARIA;1;4;20;150,58;0,0;0,0;150,58
204;Python;NAZARIA;'7896676406122;TRAMADON 50MG 10CAP A2;2025-05-08 21:02:08;RN;NAZARIA;1;13;50;38,46;0,0;0,0;38,46
205;Python;NAZARIA;'5021791715053;FREESTYLE OPTIUM 100TIRAS;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;138,26;0,0;0,0;138,26
206;Python;NAZARIA;'7896852617984;MASC AMEND CACHOS NUT&HID 250G;2025-05-08 21:02:08;RN;NAZARIA;1;83;6;44,79;0,0;0,0;44,79
207;Python;NAZARIA;'7891106915076;ASPIRINA PREVENT 100MG 100CPR;2025-05-08 21:02:08;RN;NAZARIA;1;20;20;56,16;0,07;0,0;52,23
208;Python;NAZARIA;'7894916506625;SIGMALIV 10CPR REV;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;49,96;0,0;0,0;49,96
209;Python;NAZARIA;'7899026421530;BASE DM MOUSSE CARAMEL BL;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;38,69;0,0;0,0;38,69
210;Python;NAZARIA;'7898085944745;OLEO BIFASICO CAC SUAVE 120ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;9,32;0,0;0,0;9,32
211;Python;NAZARIA;'8720689007030;BICO MAM AVENT PETALA 3.0 T4 3M+/SCY964/02;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;49,44;0,0;0,0;49,44
212;Python;NAZARIA;'7891150056169;HIDRAT DOVE LIMP FACIAL 50G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;10,91;0,0;0,0;10,91
213;Python;NAZARIA;'7896112489498;PHOTOPROT FPS99 ESCURO 40ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;135,14;0,0;0,0;135,14
214;Python;NAZARIA;'7897975695507;ADCOS PROT SOLAR MOUSSE FPS50 NUDE 50ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;94,15;0,0;0,0;94,15
215;Python;NAZARIA;'7896637034067;MIOSAN ODT 10MG 10CPR;2025-05-08 21:02:08;RN;NAZARIA;1;57;160;17,95;0,0;0,0;17,95
216;Python;NAZARIA;'7891024158708;COND PALMOLIVE ILUMIN PRETOS 350ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;6,01;0,0;0,0;6,01
217;Python;NAZARIA;'7896009498794;SENSODYNE PROTECAO COMPLETA ANT TARTAR 90G;2025-05-08 21:02:08;RN;NAZARIA;1;857;60;17,97;0,1;0,0;16,17
218;Python;NAZARIA;'3014260842499;ESC DEN ORAL-B PRO-SAUDE 7 35   3UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;18,34;0,0;0,0;18,34
219;Python;NAZARIA;'7898336430720;JOELHEIRA LISA CURTA M;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;35,77;0,0;0,0;35,77
220;Python;NAZARIA;'7896422506236;DIPIRONA SOD GTS 20ML (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;1;59;48;14,48;0,54;0,0;6,66
221;Python;NAZARIA;'7891000368961;TAB NESLTE CLASSIC CHOC PRESTIGIO 80G;2025-05-08 21:02:08;RN;NAZARIA;0;0;4;132,82;0,0;0,0;132,82
222;Python;NAZARIA;'7896181906292;ANLODIPINO 10MG 60CPR (A4H-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;60;122,52;0,0;0,0;122,52
223;Python;NAZARIA;'7891010256142;NEUT SUN FRES HYDRO BOOST FPS70 COR 3 40ML;2025-05-08 21:02:08;RN;NAZARIA;1;4;6;76,67;0,0;0,0;76,67
224;Python;NAZARIA;'7899706156912;SERUM 10 SKC DISCOLORATION 30ML;2025-05-08 21:02:08;RN;NAZARIA;1;4;12;264,39;0,0;0,0;264,39
225;Python;NAZARIA;'7896016120367;SOFT COLOR 83 CLARO  DOURADO 35G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;12,74;0,0;0,0;12,74
226;Python;NAZARIA;'7897517921002;ESC DENT KESS DENTINHO;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;5,74;0,0;0,0;5,74
227;Python;NAZARIA;'7896269901959;ZINNAT SUSP 250MG 70ML *;2025-05-08 21:02:08;RN;NAZARIA;0;0;20;203,24;0,0;0,0;203,24
228;Python;NAZARIA;'7891025118503;FORTIFIT PRO BANANA 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;11,46;0,0;0,0;11,46
229;Python;NAZARIA;'7896641806308;NEBA-SEPT SPR 30ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;24,7;0,0;0,0;24,7
230;Python;NAZARIA;'7908615028774;LRP HYALU B5 BOOSTER 15ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;210,5;0,0;0,0;210,5
231;Python;NAZARIA;'7891150006973;SAB LIFEBUOY LIQ ERVA DOCE 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;6,33;0,0;0,0;6,33
232;Python;NAZARIA;'7896000716712;TINT COR&TON 6.1 LOURO ACINZENTADO;2025-05-08 21:02:08;RN;NAZARIA;1;93;6;11,34;0,0;0,0;11,34
233;Python;NAZARIA;'7896512935564;LEITE DE IMERSAO PINK 110ML;2025-05-08 21:02:08;RN;NAZARIA;1;3;6;34,91;0,08;0,0;32,12
234;Python;NAZARIA;'7891000345849;NEGRESCO BISC RECH CHOC 66X100GBR;2025-05-08 21:02:08;RN;NAZARIA;0;0;66;2,6;0,0;0,0;2,6
235;Python;NAZARIA;'7896658039256;FUSOR 20MG 30CPR C1;2025-05-08 21:02:08;RN;NAZARIA;1;33;50;99,8;0,0;0,0;99,8
236;Python;NAZARIA;'7896422508216;GENFIBROZILA 900MG 15CPR REV (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;55;57,86;0,2953;0,0;40,77
237;Python;NAZARIA;'7891268107609;XALATAN 50MCG COL 2,5ML #;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;132,83;0,0;0,0;132,83
238;Python;NAZARIA;'7896206401399;LOSEC MUPS 40MG 7CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;35;167,04;0,0;0,0;167,04
239;Python;NAZARIA;'7500435142151;CREME PENT PANT UNIDAS CACHOS 225ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;27,66;0,0;0,0;27,66
240;Python;NAZARIA;'7896540793648;UMIDIF AR INCOTERM AZUL 1UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;137,51;0,0;0,0;137,51
241;Python;NAZARIA;'8903855080765;IVAHART 5MG 60CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;108;131,14;0,04;0,0;125,89
242;Python;NAZARIA;'7896094909250;HIDRAT PAIXAO IRRESISTIVEL 400ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;9,2;0,0;0,0;9,2
243;Python;NAZARIA;'7896422518321;ADAPEL GEL 0,1% 20GR;2025-05-08 21:02:08;RN;NAZARIA;0;0;90;29,99;0,0;0,0;29,99
244;Python;NAZARIA;'7896004750347;OLMESARTANA+HCT 40MG+12,5MG 30CPR (E3S-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;56;54,28;0,5157;0,0;26,29
245;Python;NAZARIA;'7898994979821;EXTRATO DE CANNABIS PROMEDIOL 200MG 30ML B1;2025-05-08 21:02:08;RN;NAZARIA;1;2;12;918,51;0,0;0,0;918,51
246;Python;NAZARIA;'7891158106446;PEDIALYTE MAX UVA 500ML;2025-05-08 21:02:08;RN;NAZARIA;1;195;12;22,62;0,0;0,0;22,62
247;Python;NAZARIA;'7896658023460;SVELIM 30CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;30;75,11;0,0;0,0;75,11
248;Python;NAZARIA;'7896013558385;CR PENT NUTRIR NOVEX MEUS CACH LEVE 1KG;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;20,28;0,0;0,0;20,28
249;Python;NAZARIA;'7896004756899;PARACETAMOL+CODEINA 500MG+30MG 24CPR A2 (GM2-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;60;40,73;0,49479999999999996;0,0;20,58
250;Python;NAZARIA;'3701129803660;PHOTODERM FPS30 SPRAY;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;141,57;0,0;0,0;141,57
251;Python;NAZARIA;'7895296354035;DULOXETINA 60MG 30CAP     C1(G);2025-05-08 21:02:08;RN;NAZARIA;0;0;50;99,25;0,0;0,0;99,25
252;Python;NAZARIA;'3504105025250;OLEO MASSAG MUSTELA 100ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;7;29,7;0,0;0,0;29,7
253;Python;NAZARIA;'7896658002892;FLOGO ROSA LIQ 100ML+CP MED;2025-05-08 21:02:08;RN;NAZARIA;1;23;24;31,75;0,0;0,0;31,75
254;Python;NAZARIA;'7896014168118;TINT IMED EXC 8.88 MEL NATURAL;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;17,54;0,0;0,0;17,54
255;Python;NAZARIA;'7898001381517;AGUA RABELO MEL E LIMAO 150ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;10,81;0,0;0,0;10,81
256;Python;NAZARIA;'7898040329716;CALCITRAN TRIFLEX 30CPR;2025-05-08 21:02:08;RN;NAZARIA;1;71;54;72,65;0,0;0,0;72,65
257;Python;NAZARIA;'7897732602212;HIDROTHEO 300MG/ML SUSP 100ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;3,04;0,0;0,0;3,04
258;Python;NAZARIA;'7891350032673;BALSAMO POS BARBA HIDRAT 24H 100G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;16,36;0,0;0,0;16,36
259;Python;NAZARIA;'7891142144263;EPISOL SEC LOC FPS45 100GR;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;76,26;0,0;0,0;76,26
260;Python;NAZARIA;'7897076922182;PREGABALINA 150MG 30CAP C1 (RBY-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;180;91,94;0,81;0,0;17,47
261;Python;NAZARIA;'7896653705156;PACOCA DE CASTANHAS CHOC ZERO 24X22G;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;64,44;0,0;0,0;64,44
262;Python;NAZARIA;'7896000615053;MAM KUKA NAT BRANCA 250 ORT 2;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;23,77;0,0;0,0;23,77
263;Python;NAZARIA;'7899420508585;DARTRIAL 15MG 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;100;105,19;0,0;0,0;105,19
264;Python;NAZARIA;'7908733201578;ACETILCISTEINA XAROPE MOMENTOS MORANGO 20MG 120ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;12,41;0,0;0,0;12,41
265;Python;NAZARIA;'4006000140575;PROT NIVEA SOLAR P&H FPS70 200ML+BEAUT EXPERT FPS60;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;70,39;0,0;0,0;70,39
266;Python;NAZARIA;'7899640808953;DIEVARI 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;119,89;0,04;0,0;115,09
267;Python;NAZARIA;'7891317013837;ALGICOD 500MG+30MG 36CPR A2;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;60,43;0,04;0,0;58,01
268;Python;NAZARIA;'7896540793679;UMIDIF AR INCOTERM POP VERDE 3LT;2025-05-08 21:02:08;RN;NAZARIA;0;0;1;108,61;0,0;0,0;108,61
269;Python;NAZARIA;'7896014156160;VOLUME EXPRESS BL A PROVA DA'AGUA PRETO;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;19,81;0,0;0,0;19,81
270;Python;NAZARIA;'7891035655227;GAVISCON 12SACH 10ML MENTA;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;12,48;0,0;0,0;12,48
271;Python;NAZARIA;'7894650008980;REPELENTE ELETRICO RAID FAMILY 45 NOITES 3RFL 32,9ML;2025-05-08 21:02:08;RN;NAZARIA;1;7;12;28,94;0,0;0,0;28,94
272;Python;NAZARIA;'7898133139246;HIDRALYTE 45 GUARANA 500ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;4,76;0,0;0,0;4,76
273;Python;NAZARIA;'7897460401378;OLIGOVIT UP 60CAP;2025-05-08 21:02:08;RN;NAZARIA;1;16;20;77,31;0,11;0,0;68,81
274;Python;NAZARIA;'7500435112147;COND HEAD & SHOUDERS REMOCAO OLEOSI 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;11,94;0,0;0,0;11,94
275;Python;NAZARIA;'7896279113090;DEO COL MURIEL LAVAN ACQUA ESSENCE 250ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;8,03;0,0;0,0;8,03
276;Python;NAZARIA;'7899026425095;ELSEVE COND HYDRA-MA COLAGEN 300ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;96;8,45;0,0;0,0;8,45
277;Python;NAZARIA;'7891058000950;METOPROLOL 25MG 30CPR (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;144;19,19;0,114;0,0;17,0
278;Python;NAZARIA;'7500435134415;ESC ORAL-B PRO UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;72;2,94;0,0;0,0;2,94
279;Python;NAZARIA;'7898168001839;PROTAMINA INJ 10MG/ML 25X5ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;16;70,35;0,0;0,0;70,35
280;Python;NAZARIA;'7896004728902;MODIK CR DERM 12SACH 250MG;2025-05-08 21:02:08;RN;NAZARIA;1;17;48;208,56;0,0;0,0;208,56
281;Python;NAZARIA;'7897595637895;RISPERIDONA 1MG 30CPR C1 (SDZ-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;90;34,4;0,0;0,0;34,4
282;Python;NAZARIA;'7896658047626;ATIVOR 5MG 60CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;176,4;0,0;0,0;176,4
283;Python;NAZARIA;'4005900417022;DEO NIVEA AER B&W ORIGINAL 50% DESC2UN;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;17,75;0,0;0,0;17,75
284;Python;NAZARIA;'7896098813904;MAMADEIRA NUK FC TP. CONTROL 300ML S2-BOY;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;55,62;0,0;0,0;55,62
285;Python;NAZARIA;'7896509973418;ESMALTE BC CR HIPO ORIGAMI 8ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;2,5;0,0;0,0;2,5
286;Python;NAZARIA;'7896023719912;MELAGRIAO SPR 30ML TUTTI-FRUTTI;2025-05-08 21:02:08;RN;NAZARIA;1;50;216;13,53;0,0;0,0;13,53
287;Python;NAZARIA;'7891317003883;ALTA D 1.000UI 30CAP;2025-05-08 21:02:08;RN;NAZARIA;0;0;35;27,27;0,0;0,0;27,27
288;Python;NAZARIA;'7896422509251;ACEBROFILINA XPE PED 120ML (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;42;17,76;0,0;0,0;17,76
289;Python;NAZARIA;'7891317103781;PARALAC 9000FCC 30CPR;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;93,82;0,0;0,0;93,82
290;Python;NAZARIA;'7896014183074;TINT CASTING CREME GLOSS 316 AMEIXA;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;24,76;0,0;0,0;24,76
291;Python;NAZARIA;'7898941911270;SUSTAGEN KIDS BAU 190G SACH;2025-05-08 21:02:08;RN;NAZARIA;1;43;48;11,84;0,03;0,0;11,48
292;Python;NAZARIA;'7897947620162;SHP BABY GLIC 200ML JOAO E MARIA ;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;13,17;0,0;0,0;13,17
293;Python;NAZARIA;'7891317039950;OAZ KIT PROT SOLAR FPS30 + FPS70 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;59,08;0,04;0,0;56,72
294;Python;NAZARIA;'7896112406969;ONDANSETRONA MORANGO 4MG 30CPR (BGN-G);2025-05-08 21:02:08;RN;NAZARIA;1;29;48;58,1;0,72;0,0;16,27
295;Python;NAZARIA;'7506309877044;SHP+COND H&S KIT ANTICOCEIR 200+200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;17,36;0,0;0,0;17,36
296;Python;NAZARIA;'7891653040115;GRECIN SHP CONTROL GX RED DE GRISALHOS 118ML;2025-05-08 21:02:08;RN;NAZARIA;1;101;12;61,69;0,15;0,0;52,44
297;Python;NAZARIA;'615908424676;COND BED HEAD MEN CLEAN UP 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;41,91;0,0;0,0;41,91
298;Python;NAZARIA;'7895296204019;ESCITALOPRAM 15MG 30CPR C1 (G);2025-05-08 21:02:08;RN;NAZARIA;0;0;48;144,8;0,0;0,0;144,8
299;Python;NAZARIA;'7896658029356;ETIRA 1000MG 30CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;48;161,63;0,0;0,0;161,63
300;Python;NAZARIA;'7896422526418;VALSARTANA 80MG  30CPR REV  (G);2025-05-08 21:02:08;RN;NAZARIA;0;0;35;48,98;0,0;0,0;48,98
301;Python;NAZARIA;'7896658009662;VIDMAX 50MG 60CPR REV C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;42;86,26;0,0;0,0;86,26
302;Python;NAZARIA;'7891350037449;KOLESTON COLOR PR INF 10 NOITE ;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;16,36;0,0;0,0;16,36
303;Python;NAZARIA;'7896000661517;CANECA KUKA INF FUN 300ML MENINO;2025-05-08 21:02:08;RN;NAZARIA;0;0;36;34,91;0,0;0,0;34,91
304;Python;NAZARIA;'7795323002390;STIMULANCE 14SACH 5G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;53,41;0,0;0,0;53,41
305;Python;NAZARIA;'7891025108979;MILNUTRI CEREAL INF ZERO ACUCAR 150G;2025-05-08 21:02:08;RN;NAZARIA;0;0;12;4,91;0,0;0,0;4,91
306;Python;NAZARIA;'7898636191192;REVIE COND REGENERAAAO 350ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;7,0;0,0;0,0;7,0
307;Python;NAZARIA;'7891000415306;CHOCOCOOKIES NESTLE BROWNIE 100G;2025-05-08 21:02:08;RN;NAZARIA;0;0;40;5,38;0,0;0,0;5,38
308;Python;NAZARIA;'3337875735780;ANTHELIOS LRP HYDRA C/COR FPS60 50G;2025-05-08 21:02:08;RN;NAZARIA;1;31;24;82,23;0,0;0,0;82,23
309;Python;NAZARIA;'7896422512817;DOXAZOSINA 2MG 30CPR (MD7-G);2025-05-08 21:02:08;RN;NAZARIA;0;0;77;36,67;0,0;0,0;36,67
310;Python;NAZARIA;'7891150045316;SHP DOVE BABY CLAROS GLICERINA 200ML;2025-05-08 21:02:08;RN;NAZARIA;1;239;12;10,9;0,0;0,0;10,9
311;Python;NAZARIA;'7896033211093;MAM LILLO SUP MAGIA LILAS 300ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;32,99;0,0;0,0;32,99
312;Python;NAZARIA;'8903855090931;LEPS ER 250MG 30CPR C1;2025-05-08 21:02:08;RN;NAZARIA;0;0;210;24,47;0,04;0,0;23,49
313;Python;NAZARIA;'7896714205731;AMOXICILINA SUSP 150ML      (G)*;2025-05-08 21:02:08;RN;NAZARIA;0;0;60;29,7;0,0;0,0;29,7
314;Python;NAZARIA;'7501006707694;SHP H&S PREV QUEDA MEN 400ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;26,66;0,0;0,0;26,66
315;Python;NAZARIA;'7899640809035;AIRES 600MG 16ENV;2025-05-08 21:02:08;RN;NAZARIA;0;0;50;74,28;0,04;0,0;71,31
316;Python;NAZARIA;'7899026493124;LIPIKAR LRP LOCAO 200ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;24;70,06;0,0;0,0;70,06
317;Python;NAZARIA;'7896026172189;SUNMAX FLUID FPS55 120ML;2025-05-08 21:02:08;RN;NAZARIA;0;0;15;70,27;0,32;0,0;47,78
318;Python;NAZARIA;'7891150077157;TOALHA UMED DOVE BABY HIDRAT ENR L4P3;2025-05-08 21:02:08;RN;NAZARIA;0;0;6;31,13;0,0;0,0;31,13
